AHT_eff_age55plus_SBP_female1,eq_2dis1,Smoking_eff1,eq_dem1,eq_male1,smoker_log1,smoker_log2,AHT_eff_age55plus_DBP_male1,Statins_dropout_rate1,Statins_eff_HDL_male1,HC_statins_presc_Q20plus1,AHT_comp1,Weight_eff1,eq_ihd1,Weight_comp1,HC_smoker_ref1,HC_statins_presc_Q20minus1,AHT_eff_age55minus_SBP1,eq_poor1,Statins_logeff_extra_female1,AHT_eff_age55plus_SBP_male1,Statins_comp1,HC_aht_presc_Q20minus1,AHT_eff_age55plus_DBP_female1,gender_log1,gender_log2,eq_lc1,Statins_eff_HDL_female1,eth_log1,eth_log2,eth_log3,eth_log4,AHT_dropout_rate1,eq_age1,HC_weight_ref1,QRisk_log1,QRisk_log2,QRisk_log3,QRisk_log4,QRisk_log5,eq_stroke1,SES_log1,SES_log2,SES_log3,SES_log4,SES_log5,AHT_eff_age55minus_DBP1,age_log1,age_log2,age_log3,age_log4,HC_takeup_noneligible1,eq_4dis1,Statins_eff_female1,QRisk_extra_logrr1,Statins_logeff_extra_male1,eq_3dis1,HC_aht_presc_Q20plus1,Statins_eff_male1
-9.075701828804078275e+00,-6.566582740977991439e-02,1.338567199687348275e-01,-2.080763305225347415e-01,1.494221550502960929e-03,-5.192953518392952415e-04,-3.063749654463808203e-01,-2.845326379154316854e+00,5.733424756754187251e-02,3.675138375177592481e-02,1.381555466148648992e-01,5.681454776183617605e-01,-1.506625545580887904e+00,-7.444766287429661900e-02,4.458138696548545887e-01,3.789389175936264120e-02,2.051469225215460032e-02,-7.867074659998165131e+00,-3.430449345977505671e-02,-1.601614523517528033e-01,-7.614610686694176955e+00,4.520959375583143980e-01,1.478321181703854889e-02,-3.520627457089944734e+00,-8.377088890677761995e-03,8.623868163672226972e-02,-2.171620092630975329e-01,1.684941069977572564e-02,-9.939627920942984991e-04,3.047774835581786024e-02,-8.618250724804283475e-03,-1.469667536991559054e-01,5.753676200704116450e-02,-4.974307917637332301e-04,2.741242252913216326e-01,-4.417989875457520310e-01,-1.135782262353928623e-02,4.354746402410997197e-01,6.417054643324757723e-01,8.561330866380292282e-01,-1.177049212292713698e-01,-5.409641153019847416e-03,-2.738619454734941838e-02,-7.206449465487149014e-03,2.141899641264605192e-02,2.183791487907483508e-01,-3.369323990004035707e+00,-4.691039291275834744e-01,8.798807804043797323e-03,4.069064762570023808e-01,4.867783419496594655e-01,3.169590761666749718e-02,-4.421009981495431507e-02,-1.190388196580679736e+00,0.000000000000000000e+00,-2.124142382717287836e-01,-6.331221669526247708e-02,2.459983889611330049e-02,-1.178410524163062689e+00
-8.859006052911508888e+00,-6.372382070739951443e-02,1.420974289249422873e-01,-2.222387673970440125e-01,-4.804295441511560912e-05,3.631281630788461921e-03,-3.000065284130670196e-01,-2.963632111522295887e+00,6.502605033403874302e-02,3.879311418476480422e-02,1.450963559171389861e-01,6.270241157429691237e-01,-1.495553305612308925e+00,-7.069532718627048740e-02,5.527366754729921006e-01,3.769154325243859183e-02,2.026371857254473732e-02,-5.002904184833337098e+00,-3.975893335336366102e-02,7.891079869258499357e-02,-7.791969125920841677e+00,4.954033853578579949e-01,1.587991791680030962e-02,-3.594037454139159316e+00,-3.141504905191260747e-03,7.682003569986459168e-02,-1.459316277725299926e-01,1.653636110852403987e-02,1.771768311070928519e-03,2.500715659420018125e-02,-4.989929024257927850e-03,-1.052194472759709482e-01,5.821327863738766373e-02,-3.387793249626347533e-04,2.737475573504963289e-01,-4.426465668953430965e-01,2.309155801326243877e-03,4.313976397953411257e-01,6.422014200481834800e-01,8.482630233125957320e-01,-1.164179011859899499e-01,-1.178905297530786957e-03,-3.416461908259332131e-02,-1.992843474922078098e-02,2.203418579912971159e-02,2.192227900492121351e-01,-3.306246229231475375e+00,-4.721721674513947864e-01,8.922415127658044239e-04,4.100082574585655615e-01,4.600559151040651273e-01,7.566596567139162455e-02,-3.491577875595536229e-02,-1.130721994922013085e+00,0.000000000000000000e+00,-2.041181932082956063e-01,-5.787672234113212799e-02,2.525442091199521163e-02,-1.189371124036777250e+00
-8.815364994881072391e+00,-4.905810999688815788e-02,1.549880111218102097e-01,-2.275725964507961940e-01,7.950150065109255239e-04,-1.071858887204201025e-04,-2.977648998494912269e-01,-3.232448913553915393e+00,7.808976298054620679e-02,3.644711749650951516e-02,1.401278253317335964e-01,5.016511315941223348e-01,-1.500044299388653135e+00,-5.312626110703826815e-02,2.519928683886085152e-01,3.577326602746237066e-02,2.051367097496166469e-02,-5.153016619687284638e+00,-4.488164793408161435e-02,-1.208064613505348828e-01,-7.354343587714357255e+00,5.095064124235039182e-01,1.527677611978317355e-02,-3.556561773504607782e+00,1.886794267090713493e-03,8.447096587431725256e-02,-1.180669675844982780e-01,2.520571616192834874e-02,2.825866658463996230e-03,5.851610798491624355e-02,-3.616754707106527300e-02,-1.297700547194339249e-01,5.954185795546333704e-02,-1.885155545574971388e-04,2.731861948809850560e-01,-4.306135402553115665e-01,8.634499232111181311e-03,4.422102570389980780e-01,6.455232998562165925e-01,8.440139501577876846e-01,-1.225293883167119929e-01,6.414795017476888905e-04,-3.547208688289588824e-02,-5.405213243751137188e-03,-4.734792348075396451e-03,2.190187505985403127e-01,-2.779462743232248734e+00,-4.691049576673704813e-01,1.154212643648001857e-02,4.066061122759241919e-01,5.219079499135050870e-01,5.211250185126872075e-02,-3.377308012808407506e-02,-1.137247037192395061e+00,0.000000000000000000e+00,-2.144710663662678651e-01,-5.895559926543614965e-02,2.848362938219431775e-02,-1.191210857950180779e+00
-8.975524068407631617e+00,-5.818713226514125175e-02,1.370132412609354200e-01,-1.901798317405380967e-01,6.466498227217485923e-04,4.924261093841478081e-04,-2.880714177900735029e-01,-3.006768507682903380e+00,5.293957061256769625e-02,3.783624309663020935e-02,1.454598774502929570e-01,4.923272458628067394e-01,-1.500723058487940742e+00,-6.968833060435211668e-02,3.487442029041293856e-01,3.559709448543919158e-02,1.997501762039349815e-02,-9.429192383143869094e+00,-3.270881150001331283e-02,-1.038831960496536255e-01,-7.532185698344966873e+00,4.728505901572825909e-01,1.535771980689824151e-02,-3.619333801888893198e+00,-9.109307468455307396e-04,7.280945456113485648e-02,-1.562927366818110120e-01,3.424927296906219581e-02,5.944284133171252437e-04,1.089314297154457198e-02,-1.378064794592391389e-02,-1.148330310509976804e-01,4.296609756879128661e-02,-1.623977962414813831e-04,2.885976245010976049e-01,-4.379264856780908377e-01,-1.291829498056317783e-02,4.247859250608170822e-01,6.220846567456850273e-01,8.555339429092881920e-01,-1.048594620675862843e-01,-5.654219439549745818e-03,-2.779828459952905090e-02,-2.118458808320472855e-02,6.037843117425244210e-03,2.275672744195703645e-01,-3.735161749035786904e+00,-4.726901988746032290e-01,-7.959504597616301122e-03,4.054667785960703874e-01,5.218888813158583106e-01,4.474761743909463907e-02,-6.845810891342794802e-02,-1.186996956666893421e+00,0.000000000000000000e+00,-2.515942387546876713e-01,-7.014775751466673093e-02,2.917468007699345126e-02,-1.203333810638153700e+00
-8.984470668787089664e+00,-6.280806982198991473e-02,1.506045420233279031e-01,-2.081947025333169277e-01,6.636243509730403722e-04,-3.008867562385751713e-04,-2.991517204450354628e-01,-3.166859059188815717e+00,4.978813193144394911e-02,4.120829614701963794e-02,1.423082379782214524e-01,5.425355908188753684e-01,-1.501885731332488483e+00,-6.859136216621082582e-02,5.380892304740464427e-01,3.570410289343087934e-02,1.998827854377497118e-02,-7.644613722102800324e+00,-3.157532725718827787e-02,-1.842457720605344962e-01,-7.470076615601417558e+00,5.831292293836386476e-01,1.499642548690326149e-02,-3.543710122531838369e+00,-9.450642861490830479e-03,8.167889881256892859e-02,-1.087967240422629267e-01,2.685771955300399194e-02,7.969672360554267559e-03,6.617535176652762641e-04,-4.909835528433258503e-03,-1.211197214222687196e-01,5.785441412076784001e-02,-2.132818409091458438e-04,2.823481612842597688e-01,-4.306662569354492431e-01,8.767360418405434298e-04,4.340898334140861903e-01,6.344421870549613596e-01,8.495244370590244731e-01,-1.169955436029749829e-01,-9.774723775129388545e-03,-2.295409215022043911e-02,-9.060295529280554608e-03,4.787240270620754870e-03,2.231235031502403765e-01,-6.028827357645482721e+00,-4.779807926652190342e-01,-5.131289298261441402e-03,4.098927860976787074e-01,4.293204653759046252e-01,7.250097078269712725e-02,-2.423749974577684915e-02,-1.115262062107554630e+00,0.000000000000000000e+00,-1.973244716055760906e-01,-5.260190442634050251e-02,2.378403059502628980e-02,-1.215728924444155812e+00
-8.886928364679903325e+00,-6.082752247862530104e-02,1.668214940728155737e-01,-1.835517234838153489e-01,-2.963719311555781250e-04,9.253531707504157209e-04,-2.916348478502147623e-01,-3.005822663165049313e+00,3.725200024856178960e-02,3.332786299880770992e-02,1.416576815355205798e-01,4.905884253931163674e-01,-1.492380699560086565e+00,-5.209273380488470967e-02,4.725766314077684549e-01,3.627804965153986344e-02,2.034911045958801012e-02,-9.878905385658924843e+00,-3.855477589646151559e-02,-2.053763089772835948e-01,-7.735534323861995354e+00,4.873449800021615319e-01,1.586662083471701221e-02,-3.523103990343635417e+00,-2.623310652303078964e-03,7.729724039525626145e-02,-1.723782239869210975e-01,4.891554609824522171e-02,-1.380042114568921351e-03,4.026192380826709716e-02,-1.106948251150816076e-02,-1.330410209168763347e-01,7.316370047235473684e-02,-1.405046881230545856e-04,2.765389575791851184e-01,-4.497148195663464021e-01,3.134636228200503305e-03,4.473496673661255807e-01,6.393237572268049007e-01,8.574679021376800936e-01,-8.301173697680325203e-02,-6.095866168791813991e-03,-2.275007236746515518e-02,-3.619373903112182642e-03,-1.141481957893784004e-03,2.205453387426559719e-01,-3.844771679862982072e+00,-4.672124798836453374e-01,6.059907769472419603e-03,4.120829851394841037e-01,6.048412495727237825e-01,3.342270844463397783e-02,-5.303778282598423099e-02,-1.187248722029481840e+00,0.000000000000000000e+00,-1.818195632045057353e-01,-6.699454947588791287e-02,2.522860883005607208e-02,-1.204997141145075501e+00
-8.890562515955755529e+00,-6.394898722671056579e-02,1.429048925567607820e-01,-2.340585321580430644e-01,1.119003412116244267e-03,5.060866313801983332e-03,-3.040055413970175202e-01,-3.237770954417464431e+00,5.552267771567920979e-02,4.251464341947801956e-02,1.419148738536171184e-01,5.405950898732414522e-01,-1.493131953769699871e+00,-7.922364044031296459e-02,4.828051881755213159e-01,3.724584348480441259e-02,2.138223872398617095e-02,-7.672374441829550307e+00,-4.781283896841556635e-02,-1.895816084546729785e-01,-7.778953119524140369e+00,5.250296730321136751e-01,1.521458305438601333e-02,-3.246862897815457671e+00,4.663237005869169498e-03,7.916401940247148883e-02,-1.796615690184907299e-01,4.103850050774450475e-02,2.789209984999533719e-03,2.907273350061141681e-02,-1.365159481084224705e-02,-1.327380614342830167e-01,5.368356098698275763e-02,-4.257624582840763717e-04,2.765788050741575521e-01,-4.438234049404542469e-01,-2.918426022503196361e-03,4.508483539042161259e-01,6.381579528455898487e-01,8.624644002758272698e-01,-1.186188153086780439e-01,5.933281180044275814e-03,-2.815010135051658133e-02,6.164928311684029355e-04,9.175042186331260757e-03,2.314738821587048745e-01,-2.551800246884694978e+00,-4.575533345172935196e-01,-1.441871439817495222e-02,4.135907944366282729e-01,5.739122697516296778e-01,9.856654562475003489e-02,-5.857123497293227621e-02,-1.158471015783062441e+00,0.000000000000000000e+00,-2.336338502013660945e-01,-6.145182954807738851e-02,2.570124786353650617e-02,-1.213816366719838724e+00
-8.956261356940968810e+00,-6.546570080130068026e-02,1.469505301350565174e-01,-2.507980092427071761e-01,1.443149716603465494e-03,-3.021504114018467354e-03,-2.956271031952124040e-01,-2.995744478037860592e+00,5.028240931379359541e-02,4.100690525289227978e-02,1.428725947075883129e-01,5.780662289036121448e-01,-1.494245805444285757e+00,-4.416197275367451935e-02,5.945186379457253478e-01,3.515932841171356266e-02,2.106070071176108574e-02,-4.935910970998008906e+00,-4.640728980768915601e-02,-8.982431150132746955e-02,-7.706978937358682558e+00,5.548378601918310116e-01,1.465857012858595883e-02,-3.504776202578096633e+00,-9.223835961353203314e-03,7.826095662549549525e-02,-1.309642639098244632e-01,3.093830403096008153e-02,-4.637723321162463331e-04,1.595313540512961065e-02,4.706537013607932710e-03,-1.398852179328349266e-01,3.941563209930391137e-02,-5.350276468675061597e-04,2.740789358726259950e-01,-4.512558433467991903e-01,3.329584084852029715e-04,4.378705726994276959e-01,6.478728387813498246e-01,8.640273723275732065e-01,-9.787788799043707633e-02,5.388124058345476232e-03,-3.685631626604566474e-02,-1.466810688618862962e-02,2.094139818289260380e-02,2.232770710126323055e-01,-4.610839717072397370e+00,-4.649334624661534132e-01,-3.255579192073188282e-03,4.124838723345902181e-01,4.461997527985093748e-01,3.244097802980193401e-02,-4.821459934763783206e-02,-1.175184171008745837e+00,0.000000000000000000e+00,-1.997453418924169111e-01,-7.708655877473186147e-02,2.008102114211507416e-02,-1.215602823898496165e+00
-8.559442295003462320e+00,-6.950051832270516539e-02,1.501054488136392973e-01,-2.351575227694236714e-01,9.505929069233802486e-06,-3.083153892028107131e-03,-2.884919695556497077e-01,-3.141835627691209609e+00,3.027419621334284314e-02,3.316032453747774777e-02,1.457326896477399159e-01,5.613212676937433532e-01,-1.505299736135571331e+00,-6.795997187926122729e-02,4.793351759757802921e-01,3.804195465967758621e-02,2.050112480332097128e-02,-8.749968806381916764e+00,-3.080505839171219368e-02,-2.013807961015964265e-01,-7.760509350004067386e+00,3.594120795645620592e-01,1.567779428830626959e-02,-3.536660628830686104e+00,1.278629255394066883e-03,8.501733977296374589e-02,-1.132469494396926291e-01,4.508366824997610961e-02,2.087986243985304625e-03,3.656109642835992518e-02,-9.272527582392393886e-03,-1.258385736438364100e-01,6.444897623558176747e-02,-3.604097929407257869e-04,2.743615982784650131e-01,-4.483057812919139518e-01,9.502600538799210045e-03,4.304366665645191214e-01,6.558950715176491419e-01,8.369852715728729464e-01,-1.157353019766165780e-01,8.815820297477582968e-04,-2.500013500534391600e-02,-1.197174499225730007e-02,1.121278211950954562e-02,2.136266470268589901e-01,-4.026447445251241319e+00,-4.692351916338183271e-01,-6.660630153554535039e-04,4.095218292991608666e-01,5.105434299835184264e-01,4.388080604540726959e-02,-3.976993852766554788e-02,-1.141912390825613022e+00,0.000000000000000000e+00,-2.379655793335730407e-01,-6.909702657371871726e-02,2.631907971342426628e-02,-1.210725842183206113e+00
-9.169487746837477360e+00,-5.365823774025075404e-02,1.530946435157173047e-01,-1.969304787742977569e-01,2.179573125132693023e-03,1.909077231930124321e-03,-2.993967084101151199e-01,-3.165604066194570354e+00,5.699622162485994820e-02,5.182215738118089998e-02,1.402838562642472198e-01,4.253977367149264222e-01,-1.499364363068166561e+00,-7.233834174727614419e-02,5.315356212440408568e-01,3.687362550841493530e-02,2.027170159345560371e-02,-5.972843049323825149e+00,-4.542310599611779076e-02,-1.755731748393878633e-01,-7.941329142366975624e+00,4.758506183490713304e-01,1.551024662419443582e-02,-3.377552196960901476e+00,6.031041330976802395e-03,7.358567362585229088e-02,-1.261670164921672999e-01,3.855410260767291875e-02,-6.708764196031690753e-03,2.722616883061705281e-02,8.770167673869868480e-04,-1.360581930402535999e-01,4.172556575496067649e-02,-2.117605591016906094e-04,2.755369452697902788e-01,-4.372481998413123572e-01,9.859650440175872499e-03,4.290072867397232703e-01,6.263476472469704515e-01,8.542808934438222979e-01,-1.027791205595930402e-01,-1.396051945109883950e-03,-2.129817481192896114e-02,-1.334235632523906624e-02,7.542222860348303352e-03,2.303396918623576151e-01,-3.855393817084842301e+00,-4.676664568239035091e-01,4.800489656164709171e-03,4.010150366357523311e-01,4.337582374623167869e-01,6.130411456471552417e-02,-6.187960161862438718e-02,-1.140170169106818010e+00,0.000000000000000000e+00,-2.039959328261029547e-01,-6.277714873895771930e-02,2.987267240640102683e-02,-1.202106094292627381e+00
-8.940718336727787374e+00,-7.568825050302835367e-02,1.396576657575875346e-01,-1.520501154632545870e-01,1.523311646656984753e-03,-7.064848096235859000e-04,-2.935808565634787093e-01,-3.130546441702792837e+00,5.436668022230645853e-02,4.075821166883347030e-02,1.448265512557510570e-01,5.370572242015163589e-01,-1.500346408561001876e+00,-7.776294866978138154e-02,3.472198230585437639e-01,3.472406538424593903e-02,2.030286359863464618e-02,-6.595078541089884894e+00,-3.420279813103493244e-02,-2.415840928164428303e-01,-7.813049264532009097e+00,5.465720654160715064e-01,1.578893798910752447e-02,-3.412727271561831088e+00,-7.312622854729227025e-03,7.822188648673211731e-02,-1.058716400683433617e-01,5.137158628163073643e-02,5.270242916846216204e-04,3.480849234061338116e-02,-2.353025879485223446e-02,-1.193076549474963166e-01,4.457450558679102587e-02,-1.562196058574314469e-04,2.763749426012688248e-01,-4.411687820800914150e-01,-1.573102418654607777e-03,4.275833598298179328e-01,6.392962483809894181e-01,8.582562847939377848e-01,-1.233047911383515077e-01,-4.192326114563500739e-03,-1.150927381546474997e-02,-6.211106547456149950e-03,1.568859679651528338e-02,2.192879057293391776e-01,-5.220283513203012760e+00,-4.707333409853676764e-01,2.447308609294282598e-03,4.140725157749725049e-01,5.303190332396215956e-01,7.170227821927090128e-02,-3.117690316543750978e-02,-1.118638392099150947e+00,0.000000000000000000e+00,-2.267359869735449396e-01,-6.522412155370525821e-02,2.395662947720218761e-02,-1.218597912455142040e+00
-9.246860968064703812e+00,-5.586235519077131090e-02,1.551924032204493875e-01,-2.015691536757910907e-01,6.251066385472146174e-04,-4.536041861727135166e-03,-2.935030667596970622e-01,-3.107525538608492344e+00,5.255727022130542159e-02,4.406075517794422192e-02,1.388323513980514734e-01,5.462205474506145464e-01,-1.514517059584668646e+00,-5.511885570030572445e-02,3.299741924615467448e-01,3.673145987327430112e-02,2.070772029199349773e-02,-7.665411551172522486e+00,-4.422503860757565075e-02,-1.399981448884758395e-01,-7.793442205297500536e+00,4.817911891135036040e-01,1.577514707383455284e-02,-3.415074730772857059e+00,2.550274461216633405e-03,7.248282730768312865e-02,-7.759313861614011709e-02,1.616241898962934159e-02,-1.123549296529852267e-03,3.555475328482293751e-02,1.445857801999721887e-03,-1.458002070359764868e-01,4.338007334965281875e-02,-1.592950783491825278e-04,2.793162982222526791e-01,-4.430514161837377229e-01,8.073409690452179946e-03,4.291894135883156935e-01,6.615230948757263585e-01,8.495447152620674292e-01,-1.075942010829430834e-01,3.074256105843087804e-03,-4.012632566755481439e-02,-2.311464250474203758e-02,1.685296728627505222e-02,2.352262393672687746e-01,-4.696961488612225288e+00,-4.662995992763779296e-01,1.979628934485143984e-03,4.035598996278330630e-01,5.804436390797641510e-01,4.037975627428001812e-02,-5.805149358601511406e-02,-1.097307135332582728e+00,0.000000000000000000e+00,-1.336655495113112657e-01,-5.763044784267602055e-02,2.459372181501254598e-02,-1.227901866546873055e+00
-8.956336528223586058e+00,-6.819259473971808760e-02,1.447337608386487506e-01,-2.017053964050989356e-01,1.543554562467604760e-03,1.267718856317828421e-03,-3.012157469980510371e-01,-2.885776657999916672e+00,5.485171908457103784e-02,2.993730950197775326e-02,1.403067408624817380e-01,5.603083372639985349e-01,-1.486103251646320178e+00,-6.567892044379605720e-02,5.649398063219670529e-01,3.540873691236840620e-02,1.987053988339653604e-02,-6.478118731389162832e+00,-4.311187464253980750e-02,-1.331389365728157526e-01,-7.737232732984256955e+00,5.649286382713212262e-01,1.508806466721724152e-02,-3.832694576974442491e+00,-6.160292234206006523e-03,8.298902722646485375e-02,-1.423900386193889533e-01,3.867348777627871437e-02,-8.187028874536008555e-03,2.023368480325098834e-02,9.978743752024551994e-04,-1.364276955601466113e-01,4.652102395904949422e-02,-1.290786092211064235e-04,2.729996321751227972e-01,-4.433795287346337655e-01,-5.977411974950564907e-03,4.411474199957478581e-01,6.348896468325663234e-01,8.504488231545794807e-01,-1.001499861860392498e-01,-5.610678828521784185e-03,-2.845073111719783471e-02,1.899957298747945514e-03,1.777070014780110854e-02,2.168917870783980129e-01,-4.460390441795683003e+00,-4.617547916967293942e-01,1.256801772232109954e-03,4.190588859144429024e-01,4.385509465563472986e-01,4.097856124110964282e-02,-4.986142900238699216e-02,-1.279838863186347320e+00,0.000000000000000000e+00,-1.656069935836501084e-01,-6.686935126400224416e-02,2.490329835707470740e-02,-1.227895828634379738e+00
-9.309682815554230828e+00,-5.500031376835013558e-02,1.390834971725393998e-01,-2.353371536542697984e-01,1.705159503462514662e-03,-1.035562289408669626e-03,-3.036505156078611600e-01,-3.115610147945388597e+00,4.373231016028289453e-02,3.207288648428049949e-02,1.484102189335257949e-01,5.633886492615314268e-01,-1.503304235933106359e+00,-4.609520058554445604e-02,4.193198851071069932e-01,3.881127114546437801e-02,2.011463566198505928e-02,-3.293599305790914755e+00,-3.507245284703146976e-02,-6.188765051489493463e-02,-7.264368533294658370e+00,4.741507100183087742e-01,1.584744802731906724e-02,-3.756912327624425174e+00,6.942018382993437632e-04,8.406840680189066328e-02,-2.361125894792285296e-01,3.266093134295026956e-02,3.359295956570377585e-03,1.135787998197984247e-02,-2.538294981700766825e-02,-1.418297620789019386e-01,5.032330364363297309e-02,-1.535479533982079007e-04,2.760427818997881477e-01,-4.337980801009351794e-01,-8.424986110269485143e-03,4.341662963696669708e-01,6.288217406504420515e-01,8.314778435360704600e-01,-1.337996744640245206e-01,-1.233570822124501268e-02,-1.965052018676674561e-02,-1.830162878260143539e-02,1.045606957260829251e-02,2.135252007086667903e-01,-4.783415016629415817e+00,-4.645655506215299324e-01,-4.449090838298068278e-03,4.094313057758482977e-01,5.287439731843415203e-01,6.839160028304103189e-02,-3.796524389345913575e-02,-1.154629806931336100e+00,0.000000000000000000e+00,-1.850091308577403726e-01,-3.990505693771505269e-02,2.576113596767481279e-02,-1.205839271184242500e+00
-8.867223869324636354e+00,-5.691649479535922096e-02,1.338410800767730613e-01,-2.238195175659942748e-01,6.625849629953635975e-04,2.427126698837106175e-03,-2.928148243626036984e-01,-3.003595805736810398e+00,5.080840268670857446e-02,3.176562819763898565e-02,1.444289343510071488e-01,5.211829499729471182e-01,-1.491180852138926038e+00,-5.576380875169768825e-02,5.115128423105780309e-01,3.723986777344322208e-02,2.109437903746621407e-02,-7.652930368529438532e+00,-4.615333410840783551e-02,-2.670768879507382509e-01,-7.684466261261137632e+00,5.324862175754885296e-01,1.446147979925593678e-02,-3.570773033223761939e+00,1.890971076839883819e-03,8.335860553412482998e-02,-5.734678311634876929e-02,5.233023832083821825e-02,3.188826762996364514e-03,3.538650861212579851e-02,-6.643070118256748195e-03,-1.583398440605119362e-01,5.003753822912516969e-02,-3.588351709762733436e-04,2.810178395088786529e-01,-4.380848079472929868e-01,-8.149732845046320923e-03,4.150533264634878594e-01,6.514090626405756312e-01,8.549192823990924284e-01,-1.139971014341063238e-01,1.495026443257799730e-02,-1.343966495632230307e-02,-1.809980852098112825e-02,2.458476311722461449e-02,2.143162711392066211e-01,-5.487382373748885378e+00,-4.710689977949136242e-01,-4.894518799940106822e-03,4.125735194264574801e-01,5.480284321112789403e-01,5.271543822070078045e-02,-4.651256711983436931e-02,-1.152845831803056331e+00,0.000000000000000000e+00,-1.922903220563187132e-01,-6.288609347971350905e-02,2.435875020343734876e-02,-1.212408790149583027e+00
-9.020279775914337606e+00,-5.417515612247396362e-02,1.613226096979608060e-01,-2.086170882639064861e-01,1.379480548839803668e-03,1.698960487888015046e-04,-3.073484786483606235e-01,-3.253685996827697657e+00,5.425420321265863460e-02,3.841579817928520574e-02,1.427511525128609959e-01,4.538665985742911801e-01,-1.492382755917582626e+00,-8.554007635582132341e-02,7.382675969721358422e-01,3.380960405305569183e-02,2.134094994689470989e-02,-5.064835126187878345e+00,-4.051164733094930748e-02,-5.650402133175194685e-02,-7.644840065356832248e+00,5.236488791522173614e-01,1.518317299920161033e-02,-3.569005584461442115e+00,8.917766679435135471e-03,8.305036627584502784e-02,-1.434707749538092769e-01,4.065289226325809191e-02,3.640093494074598244e-04,3.003358142149870763e-02,5.889790436369984200e-03,-1.223818027860508473e-01,4.507241648443432308e-02,-2.235856305939667684e-04,2.735652544491123939e-01,-4.246960304125672048e-01,-1.421514832796381966e-02,4.281773653440942851e-01,6.378106110866433864e-01,8.375875252483765410e-01,-1.217172246545812908e-01,-2.959134127644414986e-03,-2.115880763121726071e-02,-3.951992411789048698e-03,9.290203357261293815e-03,2.278187062759931825e-01,-3.906235800640340816e+00,-4.671960412505598015e-01,2.731806611783130375e-04,4.096272095437568095e-01,5.137545464002055695e-01,4.006899448393579782e-02,-2.536086151004697531e-02,-1.140384523563696240e+00,0.000000000000000000e+00,-2.653702171226684503e-01,-7.649208599213988546e-02,2.561184377358760936e-02,-1.213767558403210822e+00
-8.955985180598483808e+00,-6.929860628841554016e-02,1.644713530818310843e-01,-2.616532563247344068e-01,3.604800763877483855e-04,4.466366937440106703e-03,-2.845135802113548107e-01,-3.203306592492757066e+00,4.768531891074540008e-02,4.633115858642618962e-02,1.411954416381622779e-01,6.400808524651212528e-01,-1.496768723953114000e+00,-7.362723967244297341e-02,4.540074023320422314e-01,3.340949552921906873e-02,2.057985950770264971e-02,-5.584256164201073958e+00,-3.301990485847416945e-02,-3.584057267906527733e-02,-7.511773703974117034e+00,3.720236822991742631e-01,1.527884951662913417e-02,-3.740819590283621654e+00,3.418668984479480283e-03,7.324067064462251586e-02,-1.126784100762907581e-01,1.690946642327797664e-02,-5.703780737324457874e-03,-5.723466572610663716e-03,-2.084309507271828871e-02,-1.328442549316523891e-01,5.801663134662158466e-02,-4.493130805404299153e-04,2.736264172920627180e-01,-4.405013765457435615e-01,4.221806257607619954e-03,4.323281972153550923e-01,6.457579074286095011e-01,8.397846549415000084e-01,-1.227457740136490422e-01,1.502257764883961622e-03,-1.842386106206893651e-02,-7.048883257904890731e-04,1.150667086047946555e-02,2.259559020553926767e-01,-3.123797395980187908e+00,-4.645952967962035385e-01,-2.930890084912241966e-03,4.090278406108798226e-01,4.466252859698684463e-01,5.267980339543638230e-02,-4.764145504862563746e-02,-1.100242164324161331e+00,0.000000000000000000e+00,-2.014494773564541874e-01,-7.471694641677235904e-02,2.562455633616139358e-02,-1.173005330547719494e+00
-9.175884147219566245e+00,-7.051433065029459601e-02,1.557069328244365947e-01,-2.110668097326932613e-01,8.999030880904243523e-04,6.729753415240562198e-03,-3.028362705328750404e-01,-3.364670934577421946e+00,5.296698021167797060e-02,3.282786521344001340e-02,1.441334363922180672e-01,5.672800697062733155e-01,-1.491784318525892772e+00,-6.842547912119097131e-02,4.974214549556587039e-01,3.658756844859329532e-02,2.098385335739182816e-02,-3.464408614630950289e+00,-3.143008618695293521e-02,-1.644054296373335666e-01,-7.390491682525966333e+00,6.032840342950001045e-01,1.595865201402068764e-02,-3.521938965152344725e+00,2.773780793708388072e-03,7.638038770088895202e-02,-6.588785977769953672e-02,2.966577881951563966e-02,2.079499549045030638e-03,5.232746907118318580e-02,1.363602322063041730e-02,-1.529743474765961342e-01,4.690915912738040372e-02,-2.951373041541963528e-04,2.749521114979657788e-01,-4.463997179196022569e-01,4.406701517244143306e-04,4.234772661202712007e-01,6.282686093421145923e-01,8.446688713741817844e-01,-1.241263153206317443e-01,2.501313419744648995e-03,-3.047768753684002019e-02,-1.004966127878838961e-02,1.255013149544685971e-02,2.350041499118289690e-01,-3.887609979029680751e+00,-4.709049092347728505e-01,-8.840060320882421607e-03,4.079781138713444166e-01,5.757963388499035551e-01,2.881218735763815472e-02,-5.121002707058605607e-02,-1.193222276277258631e+00,0.000000000000000000e+00,-2.016525461138075626e-01,-8.068043653729835285e-02,2.284013194270484090e-02,-1.204778530075991672e+00
